一汽集团	徐平	company/person/chairman	1月16日，大众汽车集团管理董事会成员、大众汽车集团(中国)总裁兼CEO海兹曼在长春，与一汽集团董事长徐平、奥迪股份公司管理董事会主席施泰德共同签署《一汽、奥迪十年商业计划》时表示
唯品会	沈亚	company/person/chairman	唯品会最新股权结构披露:沈亚仍占过半数投票权
保时捷	华为	company/company/cooperate	曝华为，Watch，GT2，Pro，将推出保时捷设计款
Here地图	百度地图	company/company/cooperate	就在不久前Here地图与百度地图宣布了双方的最新合作进展，百度地图计划为除中国外的150多个国家和地区提供地图服务，而Here地图将提供地图技术支持
阿里云	饿了么	company/company/cooperate	饿了么100%迁至阿里云，可支持1亿人同时点单丨全面上云
吉利	哈弗	company/company/compete	8月汽车销量涨势喜人,大众、吉利挤进前5,哈弗H6让人担忧!
菜鸟网络	童文红	company/person/chairman	董事长童文红曾提到菜鸟一定是通过数据化、智能化的产品盈利，路由分单便是其一
微软	思科	company/company/cooperate	微软携手思科、Intel等企业建立物联网标准联合工作组
美团	饿了么	company/company/compete	大司马官宣入驻B站,美团饿了么评论欢迎“美食UP主”入驻
富士康	夏普	company/company/acquisition	夏普选择在越南建厂,富士康成为最大股东
保时捷	奥迪	company/company/cooperate	保时捷Taycan需求旺盛向奥迪借400人生产
奥迪	宝马	company/company/compete	华晨宝马、北京奔驰、一汽奥迪谁的质量最好?听听过来人怎么说的
雪铁龙	通用	company/company/acquisition	通用与标致雪铁龙结盟——车史上的今天2月29日
大众	皮耶希	company/person/chairman	大众CEO迪斯:告别皮耶希时代，启动瘦身计划
欧莱雅	美即	company/company/acquisition	被欧莱雅高调收购的美即正遭遇业绩和销量双重下滑的现实困境	
阿里巴巴	Lazada	company/company/acquisition	阿里巴巴东南亚电商平台Lazada订单同比增幅达97%
软银	苹果	company/company/cooperate	传软银与苹果接洽收购Arm事宜,后者表示不感兴趣
上汽集团	比亚迪	unknown	行业底部逐步探明，投资机会开始临近，结合行业库存低位与三季度“金九银十”销售旺季，看好整车龙头的业绩率先改善，推荐上汽集团(行情600104,诊股)、比亚迪；零部件弹性优选保隆科技(行情603197,诊股)、三花智控(行情002050,诊股)、精锻科技(行情300258,诊股)。
通用	Lyft	company/company/cooperate	通用和Lyft计划在加州和科罗拉多州开展短期租车项目
小米	雷军	company/person/chairman	并且小米董事长雷军岁首年月表现，2017年小米的目的是力图营收破1000亿元，并环抱黑科技、新批发、海内化、人工智能和互联网金融等五大战略发力
猫眼	淘票票	company/company/compete	《烈火英雄》猫眼9.6,淘票票9.4,近几年少见的高分灾难片
吉利	沃尔沃	company/company/acquisition	吉利PREFACE正式命名星瑞,搭沃尔沃同款2.0T动力
本田	广汽	company/company/compete	同为本田,广汽本田和东风本田有啥区别?别买错了
本田	大众	company/company/compete	本田大众都不如它,这车比思域帅气,1.6T+爱信6AT,油耗4毛仅9万
高铁	民航	company/company/compete	民航局:今年“十一”黄金周高铁对民航没有明显分流的情况
软银	阿里	company/company/invest	阿里大事!今天马云孙正义分别从软银、阿里辞职
阿里集团	上汽	company/company/cooperate	从荣威RX5产品可以看到，上汽与阿里集团实现了资源的优势互补	
微软	联盟	company/company/cooperate	微软Oracle联盟打击亚马逊还是同床异梦?
上汽	奥迪	company/company/cooperate	奥迪Q7或将于2022年在上汽奥迪国产
华为	小米	company/company/compete	华为被禁，雷军最新发声:小米有责任推动国产化
联想	柳传志	company/person/chairman	联想创始人柳传志:中国永远是大本营,要把大本营守好
通用	Lyft	company/company/invest	通用Lyft短租服务登陆加州/科罗拉多
携程	天巡	company/company/invest	携程探索拓展海外市场17亿美元收购英国天巡
联想	摩托罗拉	company/company/acquisition	2014年，联想从谷歌手中收购了摩托罗拉公司(MotorolaMobility)
伊利股份	贵州茅台	unknown	推荐组合4Q18基金重仓家数与重仓市值变动：（1）重仓家数环比3Q18，贵州茅台-259家，山西汾酒-25家，伊利股份(行情600887,诊股)-41家；（2）重仓市值环比3Q18，贵州茅台-33%，山西汾酒-49%，伊利股份-16%。
百度	搜狗	company/company/compete	百度、搜狗、讯飞,三驾马车中谁最厉害
新浪	乐啊科技	company/company/invest	北京乐啊科技有限公司是由新浪和创新工场共同投资的
诺基亚	联发科	company/company/cooperate	诺基亚亮王牌,120Hz+联发科天玑2000+16G大运存,不愧是诺基亚
吉利	哈弗	company/company/compete	国内的汽车市场,好像是吉利、长安、哈弗成为了新的三大巨头!
高盛	启明医疗	company/company/invest	启明医疗于近日召开发布会，宣布获得高盛3700万美元的投资
华为	中科宇图科技股份有限公司	company/company/cooperate	2017年1月9日，华为企业云与中科宇图科技股份有限公司分别签订了云计算战略合作协议，双方将在环保、水利、地理信息等领域的行业市场达成战略伙伴关系，展开深度合作	
百度	91应用商店	company/company/acquisition	薛永锋认为，百度在移动互联网时代开始有点滞后，后来通过收购91应用商店，希望通过现金来换时间，目前看来，百度移动端虽然收入不错，但是并没有创新性的业务
大众	皮耶希	company/person/chairman	大众教父皮耶希葬礼公开:堂兄保时捷致辞
滴滴	Uber	company/company/compete	在6.5亿人口的地区,滴滴和Uber“交火”
百度	雅虎	company/company/cooperate	百度遇发展拐点:或重走雅虎没落之路
晨兴资本	快手	company/company/invest	融资方面，快手已获得四轮融资，投资方包括晨兴资本等
日产	东风	company/company/cooperate	东风日产终于“憋不住”,下月上市新车,油耗6L,见内饰起火
福特	ArgoAI	company/company/cooperate	可以说在业内，这家公司已经因为这两位创始人的Google+Uber的经历变得不平凡了，虽然目前团队成员还是「不能说的秘密」，但合作的发布会上，ArgoAI还计划从福特内外部召集最有经验的机器人专家和自动驾驶领域的工程师，至今年年底，ArgoAI预计将拥有逾200位团队成员，分别位于匹兹堡的公司总部、位于密歇根东南部及加利福尼亚湾区的分部
蚂蚁金服	彭蕾	company/person/chairman	蚂蚁金服前董事长彭蕾:你解决问题的能力,决定了你的收入水平!
万达	新媒诚品	company/company/acquisition	12月27日，新三板公司新媒诚品（834522）宣布，公司实际控制人尹香今与万达影视传媒有限公司（以下简称“万达影视”）达成的框架收购协议，万达影视将收购新媒诚品100%股权
华为	小米	company/company/compete	预算2500元,买华为手机好还是买小米手机好?友友们推荐?
本田	广汽	company/company/compete	作为广汽本田冠道的兄弟车型，东风本田UR-V的推出不仅实现了本田在华双车战略，未来UR-V上市后也将联手CR-V、XR-V，组成东风本田最强SUV产品阵容，更全面的覆盖国内SUV市场，并与丰田汉兰达、福特锐界等竞争对手展开竞争
伊利股份	贵州茅台	unknown	成交活跃股方面，沪股通十大成交股今日全部呈现净卖出态势，其中恒瑞医药(行情600276,诊股)遭净卖出5.46亿元，贵州茅台(行情600519,诊股)、中国平安(行情601318,诊股)、伊利股份(行情600887,诊股)、海螺水泥(行情600585,诊股)等遭净卖出额超1亿元。
海通证券	荀玉根	unknown	海通证券荀玉根:2020年下半年市场整体中枢会向上，聚焦内需和券商股
奥迪	上汽	company/company/cooperate	上汽奥迪A7半露真容投产在即，奥迪南北问题进入摊牌倒计时
本田	三部敏宏	company/person/chairman	三部敏宏:明年底在中国投放本田纯电动车
阿里	京东	company/company/compete	人都是要有梦想的，万一实现了呢？　　最著名的有两次：　　在2014年京东上市之前，刘强东接受采访时说，如果我们未来十年，保证像过去一样，用户体验好于阿里，超过它一定是必然的
高铁	民航	company/company/compete	高铁冲击民航，千公里行程内航班量正在减少
比亚迪	荣威	company/company/compete	开了荣威RX8,再开比亚迪唐,车主:对比后一目了然
比亚迪	荣威	company/company/compete	比亚迪秦100将荣威e500作为竞争对手，除此以外，在这个级别中暂无其它竞争对手
顺丰	赛诺菲中国投资有限公司	company/company/cooperate	2月初，赛诺菲中国投资有限公司与顺丰集团启动战略合作，双方携手在成都启动赛诺菲的中国第三家、西南首家医药物流中心项目
思科	AppDynamics	company/company/acquisition	思科37亿美元收购AppDynamics:别上市了,快到爸爸碗里来!
蚂蚁金服	京东	company/company/compete	京东数科退出神图科技股东行列，蚂蚁金服全资控股
苹果	华盛顿大学	company/company/cooperate	苹果在西雅图也将和华盛顿大学展开合作，共同研发人工智能
上汽	阿里巴巴	company/company/cooperate	毕竟从“技术派”的陈虹接管上汽之后，这家公司的技术体系、营销体系等都发生了很大变化，其与阿里巴巴合作出品的互联网汽车荣威RX5，就是传统汽车企业与互联网企业跨界合作的“最大试水”，而在上汽奥迪项目中尝试新的销售模式，也比较符合陈虹团队的做法
京东	沃尔玛	company/company/cooperate	京东是非常好的合作伙伴，沃尔玛和京东在未来可以有更多协同发展	
苹果	IBM	company/company/cooperate	最近几年苹果改变了他们的策略，与IBM和Deloitte等合作，大力进军企业市场
本田	大众	company/company/compete	手握15万,大众高尔夫8和本田思域哪个好?对比后高下立判
京东	沃尔玛	company/company/cooperate	京东和沃尔玛，一个是电商大佬，另一个是零售店的巨擘，与京东的战略合作将让沃尔玛与中国数亿手机用户建立联系
支付宝	银联	company/company/compete	银联和微信联手!扫码支付有大变动,支付宝单方面感觉压力较大!
OFO	摩拜单车	company/company/compete	早在2015年3月便已完成天使轮的OFO，在2016年9月再次获得滴滴的数千万美元战略投资，这让OFO率先获得主动权，但是作为竞争对手，摩拜单车迎头赶上
阿里	京东	company/company/compete	阿里京东等互联网巨头纷纷出手，为地摊经济添把火
微软	思科	company/company/cooperate	玩转物联网微软和思科谁想的更远?
阿里	Lazada	company/company/acquisition	阿里2016年豪掷10亿美元收入囊中的Lazada，届时将处于这场风暴的正中央
腾讯	Supercell	company/company/acquisition	这离不开腾讯多年来坚持的收购，去年收购Supercell的金额更是创下了腾讯历史上的最高纪录
通用	福特	company/company/compete	欧美车企半年成绩:四家车企销量下滑,通用福特陷入亏损困境
吉利	沃尔沃	company/company/acquisition	吉利星瑞亮相北京车展,配沃尔沃2.0T引擎,吉利最美轿跑稳了
福特	长安	company/company/cooperate	硬核闯戈壁,长安福特全新探险者尽显铁汉本色
奥迪	宝马	company/company/compete	奥迪的舒适SUV来了,2.9米轴距+家族内饰,40万配2.0T,堪称宝马X3...
软银	ARM	company/company/acquisition	在软银公司于2016年收购ARM的时候，Son曾表示：“ARM将在物联网领域呈现出无处不在的态势
腾讯	京东	company/company/acquisition	腾讯、百度、阿里、京东这次联合在一起了,源于这4个字
吉利	雪铁龙	company/company/compete	聚焦丨沃尔沃与吉利、雪铁龙、宝骏、DS大事件集合
软银	WeWork	company/company/invest	软银向WeWork再砸11亿美元,痴心不死还是实属无奈?
顺丰	王卫	company/person/chairman	顺丰总裁王卫又出大手笔,私掏腰包发5亿给员工人均888,你能行吗
京东	沃尔玛	company/company/cooperate	聚投诉网友投诉京东商城、沃尔玛、京东到家:京东到家私自取消已...
雪铁龙	通用	company/company/acquisition	通用:与标致雪铁龙合作局限在欧洲
百度	搜狗	company/company/compete	在熬了无数个夜晚后，浏览器终于做了出来，两年内帮搜狐拿下了10%的份额，此时的张朝阳对王小川是刮目相看，他将搜狗拆成独立公司，让王小川拥有自己独立的团队，搜狗也因此成为了百度强有力的竞争对手
保时捷	华为	company/company/cooperate	华为P40传言汇总:40W快充正面双打孔,有保时捷和红旗定制版
顺丰	王卫	company/person/chairman	掌门人王卫:顺丰,是用命换回来的!
KSS	高田	company/company/acquisition	但是大部分汽车配件业内人士并不看好KSS收购日本高田，因为日本高田公司的情况太过复杂，它与丰田、本田、日产等日本车企之间早就交叉持股，不管出于利益关系还是民族感情，日方对中方入主高田的排斥心理可以预见
雪铁龙	东风汽车	company/company/cooperate	东风汽车是标致雪铁龙的三大股东之一，2014年，东风汽车与法国标致雪铁龙集团签署全球战略联盟合作协议，斥资8亿欧元购买标致雪铁龙集团14%的股份，与法国政府和标致家族并列成为标致雪铁龙集团的第一大股东
万科	泰禾	company/company/invest	负债270亿的泰禾集团,万科出手续命24亿元,真的等来援军了吗?
雷克萨斯	MarkLevinson	company/company/cooperate	雷克萨斯也充分认识和认可这一点，所以他们决定要与音响品牌MarkLevinson合作
通用	Lyft	company/company/cooperate	传通用与Lyft无人车合作生变:或转投Uber
奥迪	宝马	company/company/compete	还在犹豫买奥迪还是宝马?他们的优缺点都在这里了,快来看看吧
新浪	今日头条	company/company/compete	在外部，来自今日头条等新闻客户端的竞争压力，更是让新浪猝不及防	
诺基亚	三星电子	company/company/cooperate	三星电子宣布将与诺基亚携手合作，确保各供应商各系列产品与5G技术的兼容性
易信	微信	company/company/compete	丁磊豪言推易信两大利器能否撼动微信巨人
奥迪	上汽	company/company/cooperate	轴距或超3米，上汽奥迪A7L工厂照曝光
奥迪	上汽	company/company/cooperate	上汽奥迪A7L最新实车图曝光,加长让最美变味?
360	周鸿祎	company/person/chairman	360董事长周鸿祎日前在做客央视节目时表示，中国互联网创业过热带来两个非常不好的结果，一是觉得拿钱很容易
华为	孙亚芳	company/person/chairman	华为女皇孙亚芳:为任正非三次辞职,最后一次“假戏真做”
伊利股份	贵州茅台	unknown	《号外财经》注意到，外资偏好龙头企业，外资通过沪股通持有上交所的股票中，持有上证50指数成份股的权重超过65%，其中持仓权重最大的5只股票为贵州茅台(600519)、中国平安(601318)、恒瑞医药(600276)、招商银行(600036)、伊利股份(600887)，均为上证50指数成份股，合计权重为36.8%。
小米	雷军	company/person/chairman	有人说小米的雷军离中国首富仅差一个精彩故事,事实真的如此吗?
通用	福特	company/company/compete	通用将在华卖皮卡,雪佛兰还是GMC?福特:你来晚了一步
本田	广汽	company/company/compete	广汽本田VE-1震撼再临闪耀“黄金周”北京车展
伊利股份	贵州茅台	unknown	TOP10持股市值占比达75.3%，TOP10分别为贵州茅台、恒瑞医药、五粮液、伊利股份、中国国旅、洋河股份(行情002304,诊股)、海天味业(行情603288,诊股)、云南白药(行情000538,诊股)、爱尔眼科、泸州老窖。
申通	陈德军	company/person/chairman	陈德军辞任申通总经理副总陈向阳接任
滴滴	摇摇	company/company/compete	此前，因为资金不足，滴滴在与摇摇竞争的时候迫不得已放弃广告轰炸模式
唯品会	沈亚	company/person/chairman	唯品会创始人沈亚:“马云最想见的电商人”
奥迪	保时捷	company/company/cooperate	保时捷718新车型发布!比奥迪TT，RS强,搭4.0L+7DCT,3.9秒破百
伊利	潘刚	company/person/chairman	驾驭风险、迅捷应变伊利逆势增长背后潘刚为公司垒起硬核城墙
申万宏源	王胜	unknown	申万宏源王胜:A股绝处逢生，反弹仍看创业板
支付宝	银联	company/company/compete	任天堂香港:Nintendo，Store已支持支付宝和银联支付方式
万科	泰禾	company/company/invest	业内:万科或入股泰禾集团,前置条件能否符合仍待观察
诺基亚	联发科	company/company/cooperate	诺基亚连发三款新机:搭载联发科Helio，P22+水滴屏
华为	小米	company/company/compete	相差1200元,为何很多人宁愿选华为nova7pro,也不选小米10青春版
中信证券	秦培景	unknown	中信证券秦培景:坚守科创属性定位，规范战投引入标准
宝马	诺伯特·雷瑟夫	company/person/chairman	特别是宝马集团董事长诺伯特·雷瑟夫在刚刚闭幕的宝马年会上承认，“宝马品牌在销量上有可能不敌竞争对手奥迪”之后，这场旷日持久的“B-A之战”更加让人充满期待
三星	VivLabs	company/company/acquisition	近日，三星公布了最近收购的虚拟助手初创公司VivLabs的协议
顺丰	王卫	company/person/chairman	令外界关注的是，过往甚少公开露面的顺丰速运创始人、顺丰控股董事长王卫现身仪式现场	
顺丰	圆通	company/company/compete	万科养猪,圆通盖房,顺丰送外卖,别人碗里永远是最香?
腾讯	饿了么	company/company/invest	阿里豪掷95亿美元收购饿了么:混战腾讯,争夺新零售“头号玩家”
欧莱雅	美即	company/company/acquisition	100Audio-陈晓X欧莱雅美即女神节视频音乐授权
比亚迪	荣威	company/company/compete	周末车闻:荣威i6，MAX/比亚迪宋PLUS等
日产	东风	company/company/cooperate	东风日产新款蓝鸟上市!精简车系/搭1.6L引擎,12.59万起售
本田	广汽	company/company/compete	广汽本田冠道中秋国庆,惊喜连连,优惠不断
软银	SoFi	company/company/invest	2015年9月30日，SoFi通过官网声明，软银当日以10亿美元领投SoFi
上汽	奥迪	company/company/cooperate	41.3亿元改造厂房?上汽奥迪项目正按计划推进
通用	CruiseAutomation	company/company/acquisition	去年，通用汽车公司以10亿美元收购了无人驾驶技术初创公司CruiseAutomation，并投资5亿美元收购了网约车公司Lyft的9%股份；同样在去年，Uber以6.8亿美元收购无人驾驶技术公司Otto
奥迪	保时捷	company/company/cooperate	盘点大众豪华品牌:奥迪保时捷瞄准电动市场,布加迪宾利即将被卖
一汽	东风	company/company/cooperate	一汽和东风合作共建“前瞻共性技术创新中心”是国企弱弱联手的一种探索	
保时捷	奥迪	company/company/cooperate	兄弟:我开的奥迪Q5,但是真的买不起保时捷Macan
中信建投	黄文涛	unknown	中信建投黄文涛:下半年股票市场表现或优于其他资产
上汽集团	比亚迪	unknown	近日上市车企纷纷发布2019年1月产销快报，其中新能源汽车销量再度报喜：比亚迪(行情002594,诊股)1月实现新能源汽车销量达到2.87万辆，同比上涨了291.11%；长城汽车(行情601633,诊股)新能源品牌欧拉的1月销量达3785辆，环比增长258.77%；上汽集团(行情600104,诊股)长城新能源品牌欧拉的1月销量达3785辆，环比增长258.77%。
顺丰	王卫	company/person/chairman	顺丰“镖局”大当家王卫:发红包超过10亿元,人称“绝世好老板”
京东	沃尔玛	company/company/cooperate	沃尔玛京东腾讯三方联合，全渠道88购物节来袭
迅雷	邹胜龙	company/person/chairman	迅雷邹胜龙首次公开谈人工智能,未来布局曝光
保时捷	华为	company/company/cooperate	当年炒到三万多的华为Mate20保时捷定制版,现在怎样了?
阿里巴巴	豌豆荚	company/company/acquisition	早报:传阿里巴巴2亿美元收购豌豆荚，微软将推出Surface一体机
华为	小米	company/company/compete	降价也没人买,当初被捧上天的华为P40,为什么卖不过同期小米
吉利	长城	company/company/compete	作为一家车企要想长远发展，单条腿走路的长城汽车尽管眼下表现不错，但也有不少弊端，目前支撑起长城汽车的也就是哈弗H6系列和哈弗H2系列车型，其他车型如哈弗H7、H8、H9等等还没有走出“围城”，伴随着来自诸多竞争对手的份额蚕食，哈弗H7、H8、H9等等的日子会更加艰难，相比主要竞争对手吉利汽车的全面发展，风头正旺的长城汽车的苦只有自己知道
奥迪	施泰德	company/person/chairman	前奥迪CEO施泰德被释放涉嫌排放舞弊的调查继续
软银	阿里	company/company/invest	软银阿里巴巴的联盟要崩了?软银再卖22亿阿里股份,已套现137亿
欧莱雅	美即	company/company/acquisition	其实自从欧莱雅收购美即之后，其原来单片销售模式已经从根本上有了很大的改变
软银	Openstreet	company/company/cooperate	而最近传闻日本软银也将与Openstreet合作在推出“Hello?Cycling”物联网单车共享系统
东方证券	海通证券	unknown	君安证券、海通证券、申万宏源证券、光大证券、东方证券5家证券...
蚂蚁金服	彭蕾	company/person/chairman	前蚂蚁金服董事长彭蕾不再担任东南亚电商Lazada，CEO
今日头条	机器之心	company/company/invest	今日头条投资人工智能科技媒体机器之心
万科	泰禾	company/company/invest	万科“拯救”泰禾?拟斥资24.3亿元收购泰禾19.9%股权,设严格前提...
谷歌	DeepMind	company/company/acquisition	就连硅谷搜索巨头谷歌也将目光放在欧洲，收购了英国人工智能公司DeepMind，成为公司有史以来规模最大的收购交易	
中兴	赵先明	company/person/chairman	ICC，China知识产权委员会会议在京召开，中兴通讯赵先明当选新一届...
通用	福特	company/company/compete	特斯拉股价大跌,市值缩水超过通用和福特的市值总和
乐视	贾跃亭	company/person/chairman	贾跃亭乐视残局将谢幕:携28万股东一起“窒息”
菜鸟网络	童文红	company/person/chairman	菜鸟网络童文红:2016年中国包裹总量将突破300亿
三星	VivLabs	company/company/acquisition	三星收购人工智能公司VivLabs:出价2亿美元以上
360	周鸿祎	company/person/chairman	2020网安周360周鸿祎:护航数字经济高质量发展,网络安全建设先行
上汽集团	比亚迪	unknown	建议投资者关注汽车产业标的上汽集团(行情600104,诊股)、比亚迪(行情002594,诊股)、广汽集团(行情601238,诊股)、长安汽车(行情000625,诊股)、威孚高科(行情000581,诊股)、华域汽车(行情600741,诊股)、宇通客车(行情600066,诊股)等；建议关注新能源汽车、智能网联汽车产业链上的有关标的。
阿里巴巴	Lazada	company/company/acquisition	阿里巴巴赋能Lazada，线上购物服务提速25%
360	周鸿祎	company/person/chairman	360，周鸿祎分享创业经验:别有玫瑰色幻想,要打，5，到，10，年持久战
奥迪	宝马	company/company/compete	《汽车族》的评选在2010年开创了先河，而轿车组别大奖得主BMW5系Li恰好正是一汽-大众全新奥迪A6L的主要竞争对手
奔驰	宝马	company/company/compete	买宝马还是奔驰?别相信老司机的话了,看这就够了!
诺基亚	联发科	company/company/cooperate	诺基亚秀实力,2K屏+双6000万+联发科天玑2000,王者归来
吉利	沃尔沃	company/company/acquisition	我们都知道，吉利在收购了沃尔沃之后不仅在实力有了大幅度提升，在外观设计上也有了长足进步，最近吉利刚刚发布的两款车就用实际行动证实了自己强大的设计能力
雪铁龙	通用	company/company/acquisition	对于标致雪铁龙集团而言，收购通用汽车的欧宝和沃克斯豪尔品牌可以让其在欧洲乘用车所占市场份额提升至16.3%，使其超过雷诺集团成为欧洲市场仅落后于大众的第二大车企
丰田	铃木	company/company/cooperate	卡罗拉的孪生兄弟,丰田与铃木的“二胎”你给打几分?
丰田	福特	company/company/compete	30万买高配还是低配?丰田汉兰达对比福特探险者
万科	泰禾	company/company/invest	万科总裁谈泰禾债务危机解题思路:求生欲、机构共识和政府引领
阿里巴巴	马云	company/person/chairman	林宝金与阿里巴巴集团创始人马云座谈交流
申万宏源	王胜	unknown	申万宏源王胜:预计首批科创板公司破发概率小，超额配售行权概率大
万达	传奇影业	company/company/acquisition	万达中止收购美国传奇影业，影视帝国梦想暂成泡影
华为	诺基亚	company/company/compete	但诺基亚的竞争对手爱立信、华为、中兴都在发力4G到5G的过渡产品，而且这种竞争已经日趋白热化
阿里巴巴	豌豆荚	company/company/acquisition	买家还是阿里巴巴?，豌豆荚的价值却从15亿美元缩水到2亿美元
伊利股份	贵州茅台	unknown	个股方面，和6月底相比，北上资金持股市值增加较多个股为美的集团、招商银行、三一重工(行情600031,诊股)、万科A(行情000002,诊股)、中国国旅(行情601888,诊股)、牧原股份(行情002714,诊股)等，持股市值减少较多个股为贵州茅台、伊利股份、大族激光(行情002008,诊股)、中国平安、泰格医药(行情300347,诊股)、上海机场(行情600009,诊股)等。
上汽	奥迪	company/company/cooperate	上汽集团斥资41.3亿元改造上海工厂，上汽奥迪项目正常推进中
阿里巴巴	京东	company/company/compete	老虎证券:阿里巴巴收入不及京东,为何利润反而是对方的2倍
阿里	京东	company/company/compete	阿里vs京东vs拼多多三选一应买哪一只?
一汽大众	张丕杰	company/person/chairman	一汽集团高层变动，张丕杰出任一汽大众总经理
华为	思科	company/company/compete	又一中国科技巨头低调崛起,产品销量反超思科华为,登顶全球第一
蚂蚁金服	彭蕾	company/person/chairman	蚂蚁金服董事长彭蕾及其团队不愿披露蚂蚁金服的上市地点，但表示公司有许多选择
百度	360	company/company/compete	百度和360七年悬案近日宣判:搜索引擎大战厘清规则
比亚迪	荣威	company/company/compete	开了比亚迪宋新能源,再开荣威Ei5,车主:二者档次一比就懂
通用	福特	company/company/compete	全球汽车企业知道多少债务?大众汽车丰田戴姆勒福特通用汽车超过
苏宁	张近东	company/person/chairman	张近东会见周厚健，苏宁海信深化战略自主合作伙伴关系
诺基亚	联发科	company/company/cooperate	纷纷布局6G!联发科在芬兰建研发中心，与诺基亚合作6G
伊利股份	贵州茅台	unknown	流出最多的个股为贵州茅台(行情600519,诊股),净流出-42420.01万，其次为伊利股份(行情600887,诊股),净流出-9382.66万。
奔驰	四维图新	company/company/cooperate	此次之前，四维图新与奔驰的合作已有十余年之久，持续为奔驰高端车提供地图数据，在整个汽车产业都面临智能化转型的当下，四维图新与奔驰的合作即是延续又是开始，将会产生更大的想象空间
顺丰	王卫	company/person/chairman	顺丰老总王卫,从穷小子到到千亿富豪,花旗银行家愿花1000万见面
苏宁	张近东	company/person/chairman	在接受媒体采访时，苏宁控股集团董事长张近东表示，将在欧洲、南美等足球先进国家和地区，通过并购、合作、建立青训基地等多种方式，建立覆盖全球的最先进的青训网络
携程网	久栖	company/company/invest	连锁精品客栈品牌“久栖”获得携程网战略投资	
苹果	evernote	company/company/compete	evernote发明新硬件，终将和苹果竞争
腾讯	网易	company/company/compete	天刀手游官宣10月公测撞档天谕手游?腾讯网易宿命对决一触即发
奥迪	宝马	company/company/compete	宝马就是不讲理!月销量突破17000辆,奥迪、奔驰都拿它没办法
腾讯	网易	company/company/compete	内测云游戏,抖音打算怎么和抢腾讯网易抢生意?
奥迪	杜卡迪	company/company/acquisition	如今隶属于大众汽车集团的奥迪公司旗下还有不少子公司，西雅特（SEAT）汽车公司、quattro有限公司、兰博基尼汽车公司以及今年新近收购的意大利顶级摩托车制造商杜卡迪都成为奥迪汽车公司的一员
奥迪	冯德睿	company/person/chairman	奥迪中国换帅冯德睿月底调职回德国
奥迪	宝马	company/company/compete	剑指奥迪e-rton!宝马iX3预售47万起,年内上市
通用	Lyft	company/company/invest	通用汽车总裁将退出Lyft董事会，曾为盟友如今反成竞争对手?
雪铁龙	通用	company/company/acquisition	东风或将增持标致雪铁龙股份通用不担心
丰田	铃木	company/company/cooperate	铃木发布新车型Swace基于丰田卡罗拉旅行版打造/搭1.8升混动系统
猫眼	淘票票	company/company/compete	猫眼大年三十港股上市!淘票票、腾讯影视怎么处理与“表亲戚”之间...
三星	索尼	company/company/compete	除了台积电三星们,还有索尼等日企们都将要为失去华为“买单”!
福特	长安	company/company/cooperate	试驾长安福特SUV家族:硬到骨子里,暖到心坎里
百度	谷歌	company/company/compete	Canalys:百度超过谷歌,实现逆袭翻盘,小米排到第五
中山乐兴	充当索菱股份	unknown	仅仅过了不久，中山乐兴就对充当索菱股份(行情002766,诊股)“白衣骑士”追悔莫及。
丰田	铃木	company/company/cooperate	又一款丰田换标车型,铃木Swace官图发布
索菱股份	兴业银行	unknown	索菱股份银行借款总额是5亿元左右，在兴业银行起诉后，其他银行也可能就其余4亿元贷款起诉，更让人揪心的是，索菱股份还存在数亿元的隐性债务，有的也已逾期。
日产	东风	company/company/cooperate	品牌、产品双升级东风日产在智能化领域再落一子
红杉资本	谷歌	company/company/invest	投资过苹果谷歌的美国红杉资本,44年来首位女性合伙人竟是中国美女
红杉资本	斗鱼	company/company/invest	不过话说回来了，斗鱼怎么变得这么“富”了？斗鱼TV背后是红杉资本中国、奥飞动漫以及后来者腾讯	
伊利股份	贵州茅台	unknown	伊利股份(行情600887,诊股)、贵州茅台(行情600519,诊股)、五粮液(行情000858,诊股)净卖出居前，金额分别为3.71亿元、2.38亿元、2.11亿元。
阿里	京东	company/company/compete	疫情后,实体店该如何生存?必须打通线上线下,京东阿里已布局
百度	360	company/company/compete	反偷拍!百度和360推出这样一款APP
吉利	长城	company/company/compete	最热门国产SUV探店,长城、长安、吉利谁最强,谁优惠最大?
伊利股份	贵州茅台	unknown	相比之下，食品饮料行业再度集中遭北上资金减持，贵州茅台(行情600519,诊股)（-11.35亿元）、五粮液(行情000858,诊股)（-8.57亿元）、伊利股份(行情600887,诊股)（-4.27亿元）、洋河股份(行情002304,诊股)（-3.43亿元）等净卖出规模较高。
雪铁龙	通用	company/company/acquisition	雪铁龙-雪铁龙C4L东风雪铁龙C4L节温器通用故障,厂家不给延保更换
腾讯	网易	company/company/compete	腾讯史上最大危机,搜狐网易联想拒绝支援,却被美国人所救
菜鸟网络	童文红	company/person/chairman	经菜鸟网络董事会决定，童文红将接替张勇出任菜鸟网络董事长，万霖出任菜鸟网络总裁，具体负责菜鸟各项业务。
吉利	宝腾	company/company/acquisition	在中国的第二次合资仍然前途未卜，宝腾进入中国市场寻求复兴的愿望恐怕要寄托于此次被吉利收购，吉利或将完成又一桩国际收购，进入日系车企业主导的东盟市场
中信证券	秦培景	unknown	中信证券A股策略首席分析师秦培景：政策“再平衡”托底经济，减税+稳杠杆+改革的搭配加速经济结构调整。
